bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,statezip,price,basement,renovated,era_category,lat,lng,10th,ave,ct,dr,ln,ne,nw,pl,rd,se,st,sw,way
3,2.0,7.807916628926408,10.629658399543255,1.0,0,0,4,7.807916628926408,0,1988,0,23857 SE 98th Pl,98027,620000.0,0,0,539932.8210941788,47.544,-122.0471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
4,2.5,7.754052639035757,8.249575150000199,2.0,0,0,3,7.754052639035757,0,2007,0,11853 SE 176th Ct,98058,345000.0,0,0,614313.8655298545,47.4784,-122.1919,0.0,0.0,0.8698694477814449,0.0,0.0,0.0,0.0,0.0,0.0,0.4932820124598141,0.0,0.0,0.0
4,2.5,7.77485576666552,9.514141826307847,2.0,0,0,3,7.77485576666552,0,1999,0,3430 S 173rd St,98188,330000.0,0,0,539932.8210941788,47.4444,-122.2986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,3.0,7.396335293800808,8.939318740417509,1.0,0,0,5,7.01211529430638,520,1990,0,12033 20th Ave NE,98125,482500.0,1,0,539932.8210941788,47.6211,-122.3244,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.75,7.640123172695364,8.294049640102028,1.5,0,0,3,7.640123172695364,0,1912,2000,6042 Sycamore Ave NW,98107,940000.0,0,1,623805.5955773297,47.6211,-122.3244,0.0,0.4437377669767846,0.0,0.0,0.0,0.0,0.8961566794698663,0.0,0.0,0.0,0.0,0.0,0.0
4,1.0,7.590852123688581,9.244741798693514,1.0,0,0,4,7.265429723253953,550,1968,0,475 SW Forest Dr,98027,395000.0,1,0,450218.6320663586,47.544,-122.0471,0.0,0.0,0.0,0.8331572069342718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5530362271438312,0.0
4,1.75,7.90100705199242,10.20625526240595,1.0,0,0,3,7.22983877815125,1320,1958,2004,34901-35199 Weyerhaeuser Way S,98003,314900.0,1,1,450218.6320663586,47.3091,-122.3358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,1.0,6.877296071497429,9.525151111816216,1.0,0,0,3,6.877296071497429,0,1949,1998,9807 22nd Ave SW,98106,300000.0,0,1,450218.6320663586,47.6211,-122.3244,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
3,2.0,7.1853870155804165,8.881836305004146,1.0,0,0,5,7.1853870155804165,0,1975,0,12526 SE 232nd St,98031,251750.0,0,0,539932.8210941788,47.3887,-122.2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
3,1.0,6.756932389247553,8.52912176228151,1.5,0,0,3,6.756932389247553,0,1927,2011,10537 Interlake Ave N,98133,320000.0,0,1,623805.5955773297,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.5,7.8399193600125825,9.035986984831405,2.0,0,0,5,7.8399193600125825,0,1977,0,25209 45th Ave S,98032,269950.0,0,0,539932.8210941788,47.3887,-122.2129,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.5,7.346010209913293,8.527737405291909,1.0,0,0,4,7.07326971745971,370,1963,0,4702 S Juneau St,98118,433000.0,1,0,450218.6320663586,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,2.0,7.2078598714324755,9.560997243589352,1.0,0,0,3,7.2078598714324755,0,1989,0,14405 274th Ct NE,98019,322500.0,0,0,539932.8210941788,47.7354,-121.9726,0.0,0.0,0.8841053150955672,0.0,0.0,0.4672876970558584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.5,7.828038032125829,8.613048677059759,2.0,0,2,3,7.828038032125829,0,1995,0,6736 40th Ave SW,98136,820000.0,0,0,539932.8210941788,47.6211,-122.3244,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
4,2.25,7.8119734296220225,8.915566545710645,2.0,0,0,3,7.8119734296220225,0,1984,0,4205 NE 169th Ct,98155,565000.0,0,0,539932.8210941788,47.7574,-122.2865,0.0,0.0,0.8841053150955672,0.0,0.0,0.4672876970558584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.75,7.313220387090301,9.064736398117391,1.0,0,0,4,7.313220387090301,0,1963,0,26449 171st Ave SE,98042,249500.0,0,0,450218.6320663586,47.3668,-122.1044,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
4,2.5,8.080237416216702,8.899867211223587,2.0,0,0,3,8.080237416216702,0,2004,2003,2913 278th Ave SE,98075,730000.0,0,1,614313.8655298545,47.6017,-122.0416,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
4,2.5,7.478734825567875,8.675051276031818,2.0,0,0,3,7.478734825567875,0,2003,0,21620 SE 283rd St,98038,248000.0,0,0,614313.8655298545,47.3659,-122.0368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
3,2.5,7.455876687491824,9.046644279305394,1.0,0,0,3,7.098375638590786,520,1969,2010,9037 NE 132nd Pl,98034,460000.0,1,1,450218.6320663586,47.6974,-122.2054,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
3,2.5,7.969011781106478,9.988747396486952,2.0,0,0,3,7.969011781106478,0,2000,0,3717 S 189th Pl,98188,421000.0,0,0,614313.8655298545,47.4444,-122.2986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4,1.75,7.642524134232902,12.068188938166788,1.0,0,0,3,7.383989457978509,475,1964,2000,3707 295th Ave SE,98024,563500.0,1,1,450218.6320663586,47.5717,-121.9134,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
3,1.5,7.02108396428914,8.85366542803745,1.0,0,0,3,7.02108396428914,0,1955,2005,1323 145th Ave SE,98007,395300.0,0,1,450218.6320663586,47.5951,-122.1535,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
3,1.5,7.003065458786462,7.467942332285852,2.0,0,0,3,6.84587987526405,160,2007,0,2001 S Norman St,98144,375000.0,1,0,614313.8655298545,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,2.5,8.23031079913502,8.882391706295847,2.0,0,0,3,8.112527763478637,417,2008,0,33415 41st Ave SW,98023,363000.0,1,0,614313.8655298545,47.3091,-122.3358,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
2,1.0,6.253828811575473,10.013865460005738,1.0,0,0,2,6.253828811575473,0,1951,0,2802-2804 S 138th St,98168,160000.0,0,0,450218.6320663586,47.4444,-122.2986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,1.5,7.138866999945524,7.362010551259734,2.0,0,0,3,7.138866999945524,0,2001,0,2900-2948 S Irving St,98144,374000.0,0,0,614313.8655298545,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,2.0,7.495541943884256,8.517193191416238,1.0,0,0,4,6.984716320118266,720,1942,1982,2803 NE 62nd St,98115,618500.0,1,1,450218.6320663586,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
3,1.75,7.600902459542082,8.517193191416238,1.0,0,0,4,7.01211529430638,890,1921,0,7730 33rd Ave NW,98117,546000.0,1,0,623805.5955773297,47.6211,-122.3244,0.0,0.4437377669767846,0.0,0.0,0.0,0.0,0.8961566794698663,0.0,0.0,0.0,0.0,0.0,0.0
3,2.5,7.432483807917119,8.411832675758411,1.5,0,1,4,7.432483807917119,0,1928,0,4022 SW Walker St,98116,719000.0,0,0,623805.5955773297,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6023022875295023,0.7982680968426139,0.0
4,3.5,8.245384468120747,9.517236663351769,1.0,0,1,3,7.847762537473608,1250,2013,1923,2411 Meadow Ave N,98056,839900.0,1,1,614313.8655298545,47.4784,-122.1919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.75,7.293017679772782,8.507142855562735,1.0,0,0,3,6.937314081223682,440,1984,0,14301 Wallingford Ave N,98133,459500.0,1,0,539932.8210941788,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.0,7.07326971745971,9.13399913871946,1.0,0,0,3,7.07326971745971,0,1940,1996,13321 30th Ave NE,98125,257500.0,0,1,450218.6320663586,47.6211,-122.3244,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.5,7.090076835776092,8.476371196895983,1.0,0,0,4,7.090076835776092,0,1962,0,15226 SE 1st Pl,98007,400000.0,0,0,450218.6320663586,47.5951,-122.1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
4,2.5,7.723120092266331,8.955835144218959,2.0,0,0,3,7.723120092266331,0,1989,0,3809 260th Ave SE,98029,604000.0,0,0,539932.8210941788,47.544,-122.0471,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
3,1.0,7.047517221357296,8.99961934066053,1.0,0,0,3,7.047517221357296,0,1932,0,12208 20th Ave S,98168,185000.0,0,0,623805.5955773297,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,7.22983877815125,8.387084506069217,1.0,0,0,4,6.779921907472252,500,1931,0,9024 5th Ave NE,98115,450000.0,1,0,623805.5955773297,47.6211,-122.3244,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.25,7.585788821732034,10.465956409453957,2.0,0,0,4,7.585788821732034,0,1977,0,26069 SE 154th St,98027,437500.0,0,0,539932.8210941788,47.544,-122.0471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
4,1.75,7.438383530044307,8.961879012677683,1.0,0,0,5,7.02108396428914,580,1981,0,4518 SE 4th St,98059,349000.0,1,0,539932.8210941788,47.4784,-122.1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
4,2.25,7.450079569807499,9.02401079378469,1.0,0,0,4,7.450079569807499,0,1973,0,31510 41st Ave SW,98023,240015.333333,0,0,539932.8210941788,47.3091,-122.3358,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
4,1.0,7.3395376954076745,11.656454217045027,1.5,0,0,4,7.3395376954076745,0,1923,0,9138 S 208th St,98031,132500.0,0,0,623805.5955773297,47.3887,-122.2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,1.0,6.917705609835305,10.126631103850338,1.0,0,0,3,6.917705609835305,0,1966,1963,10626 Kelly Rd NE,98014,150000.0,0,1,450218.6320663586,47.6442,-121.9041,0.0,0.0,0.0,0.0,0.0,0.386339139231587,0.0,0.0,0.9223568016216915,0.0,0.0,0.0,0.0
4,2.5,7.4673710669175595,8.471986598578159,2.0,0,0,3,7.4673710669175595,0,2009,0,8019 NE 183rd St,98028,415500.0,0,0,614313.8655298545,47.7516,-122.2489,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
4,3.0,8.210668031162976,8.674880467251832,1.0,0,3,3,7.630461261783627,1620,1967,2011,1414 Magnolia Blvd W,98199,980000.0,1,1,450218.6320663586,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.75,7.455876687491824,9.334767950351235,1.0,0,0,5,7.455876687491824,0,1972,0,23403 120th Ave SE,98031,228944.444444,0,0,539932.8210941788,47.3887,-122.2129,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
2,1.75,7.1929342212158,8.699514748210191,1.0,0,0,4,6.866933284461882,370,1914,1945,3009 W Emerson St,98199,565000.0,1,1,623805.5955773297,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,2.25,7.444248649496705,8.32845106681936,2.0,0,0,3,7.444248649496705,0,2004,2003,2037 Larchmount Dr NE,98029,561000.0,0,1,614313.8655298545,47.544,-122.0471,0.0,0.0,0.0,0.903802049974529,0.0,0.42795076172597124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3.75,8.266164436612492,8.87346805533363,1.0,0,2,3,7.779048644925556,1500,1943,2007,10631 Forest Ave S,98178,430000.0,1,1,450218.6320663586,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.5,7.691656822810547,8.493310250952906,2.0,0,0,3,7.691656822810547,0,1999,0,18649 22nd Pl NE,98155,503000.0,0,0,539932.8210941788,47.7574,-122.2865,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
4,2.0,7.855544677915663,8.699514748210191,1.0,0,0,5,7.170119543449628,1280,1950,0,3449 Magnolia Blvd W,98199,596165.428571,1,0,450218.6320663586,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3.5,8.06777619577889,8.525161361065415,2.0,0,3,3,7.67786350067821,1030,2003,0,1120 33rd Ave S,98144,1340000.0,1,0,614313.8655298545,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.5,7.795646536334594,10.897831321694126,2.0,0,0,3,7.795646536334594,0,1987,2000,15105 262nd Ave SE,98027,770000.0,0,1,539932.8210941788,47.544,-122.0471,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
4,1.0,8.134467570277563,8.517193191416238,2.0,0,0,5,7.691656822810547,1220,1910,0,2509 33rd Ave S,98144,1039000.0,1,0,623805.5955773297,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.75,7.432483807917119,8.953510763007166,1.0,0,0,4,6.966024187106113,630,1976,1992,30020 43rd Pl S,98001,197000.0,1,1,539932.8210941788,47.3039,-122.2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4,2.25,7.736307096548285,9.276783328524896,2.0,0,0,3,7.736307096548285,0,1978,0,10413 SE 25th St,98004,949880.0,0,0,539932.8210941788,47.5951,-122.1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
4,2.5,7.979338895262328,8.294049640102028,1.5,0,0,5,7.554858521040676,1010,1909,1988,3838-4098 44th Ave NE,98105,1400000.0,1,1,623805.5955773297,47.6211,-122.3244,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.5,7.940939762327791,8.594154232552366,2.0,0,0,3,7.940939762327791,0,2005,0,11814 167th Pl NE,98052,739000.0,0,0,614313.8655298545,47.6762,-122.1169,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
4,2.25,7.600902459542082,8.20849175174038,2.0,0,0,5,7.408530566894626,350,1926,0,6530 21st Ave NW,98117,402000.0,1,0,623805.5955773297,47.6211,-122.3244,0.0,0.4437377669767846,0.0,0.0,0.0,0.0,0.8961566794698663,0.0,0.0,0.0,0.0,0.0,0.0
4,2.5,7.803843303538772,10.922100188159392,2.0,0,0,3,7.803843303538772,0,1994,0,2540 265th Ave NE,98053,620000.0,0,0,539932.8210941788,47.6762,-122.1169,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,6.956545443151569,9.047586120674756,1.0,0,0,4,6.956545443151569,0,1959,0,22115 104th Pl SE,98031,249000.0,0,0,450218.6320663586,47.3887,-122.2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
4,2.5,7.8709295967551425,8.404919948933452,2.0,0,0,3,7.8709295967551425,0,2008,0,17001 SE 263rd St,98042,300000.0,0,0,614313.8655298545,47.3668,-122.1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
3,1.75,7.138866999945524,9.142703723260372,1.0,0,0,4,7.138866999945524,0,1963,0,11612 SE 258th St,98030,200500.0,0,0,450218.6320663586,47.3887,-122.2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
3,2.5,7.700747794511798,8.93022956502072,2.0,0,0,3,7.700747794511798,0,1989,0,32739 47th Ave SW,98023,330000.0,0,0,539932.8210941788,47.3091,-122.3358,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
3,1.75,7.4673710669175595,9.41938499891089,1.0,0,0,4,7.293017679772782,280,1968,0,16618 NE 91st St,98052,499000.0,1,0,450218.6320663586,47.6762,-122.1169,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
3,2.5,7.71333788887187,8.883085524404578,2.0,0,0,3,7.71333788887187,0,2011,0,1326 SW 340th St,98023,330000.0,0,0,614313.8655298545,47.3091,-122.3358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6023022875295023,0.7982680968426139,0.0
3,2.25,7.605890001053122,8.699514748210191,1.0,0,0,3,7.1929342212158,680,1975,0,10204 168th Pl NE,98052,570000.0,1,0,539932.8210941788,47.6762,-122.1169,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
3,3.5,8.250620082174692,12.307202223380179,2.0,0,0,3,8.169053149927343,300,1993,0,18810 236th Ave NE,98077,800000.0,1,0,539932.8210941788,47.7569,-122.1478,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.5,7.736307096548285,9.396570945266852,2.0,0,0,4,7.736307096548285,0,1988,0,17435 SE 47th St,98006,736000.0,0,0,539932.8210941788,47.5951,-122.1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
4,2.5,8.375629627094451,11.860549573388543,2.5,0,0,3,8.375629627094451,0,1992,0,8814 218th Ave NE,98053,1090000.0,0,0,539932.8210941788,47.6762,-122.1169,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.5,7.484368643286131,7.633853559681768,2.0,0,0,5,7.484368643286131,0,1974,0,223 98th Ave NE,98004,935000.0,0,0,539932.8210941788,47.5951,-122.1535,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.75,7.539027055823995,8.657302899400882,1.0,0,0,4,6.84587987526405,940,1945,0,3529 SW Webster St,98126,396166.666667,1,0,450218.6320663586,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6023022875295023,0.7982680968426139,0.0
3,2.25,7.444248649496705,9.975110296209095,2.0,0,0,3,7.444248649496705,0,1989,0,1022 215th Ave NE,98074,482000.0,0,0,539932.8210941788,47.6017,-122.0416,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.0,7.753623546559746,10.187575674477692,2.5,0,0,3,7.753623546559746,0,1987,2000,13607 SE 10th St,98005,530000.0,0,1,539932.8210941788,47.5951,-122.1535,0.8559445854565472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3682177634023988,0.3630076381325254,0.0,0.0
3,2.5,7.8632667240095735,8.536995818712418,2.0,0,1,3,7.8632667240095735,0,1998,2006,1007 N 29th St,98056,583000.0,0,1,539932.8210941788,47.4784,-122.1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,2.0,7.549609165154532,8.98744678941718,1.0,0,0,3,7.549609165154532,0,1991,0,1209 SW 347th Pl,98023,252500.0,0,0,539932.8210941788,47.3091,-122.3358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6542776634686905,0.0,0.0,0.0,0.7562544142588201,0.0
2,1.0,6.877296071497429,8.656955133791396,1.0,0,0,4,6.877296071497429,0,1932,1958,5601 29th Ave SW,98126,345000.0,0,1,623805.5955773297,47.6211,-122.3244,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
2,1.0,7.177782416195197,8.871785969150645,1.0,0,0,4,6.84587987526405,370,1980,0,11414 SE 230th Pl,98031,253000.0,1,0,539932.8210941788,47.3887,-122.2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
3,2.5,8.04237800517328,8.819517540604888,2.0,0,1,4,7.843848638152472,560,1946,1989,8240 Fairway Dr NE,98115,1636000.0,1,1,450218.6320663586,47.6211,-122.3244,0.0,0.0,0.0,0.903802049974529,0.0,0.42795076172597124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.75,7.944492163932159,8.584477938221834,2.0,0,0,3,7.944492163932159,0,2008,0,12070 166th Pl NE,98052,749000.0,0,0,614313.8655298545,47.6762,-122.1169,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
4,2.5,7.741967899820685,8.210668031162976,2.0,0,0,3,7.741967899820685,0,2013,1923,38068 41st Pl S,98001,329995.0,0,1,614313.8655298545,47.3039,-122.2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,1.75,7.554858521040676,8.124446855715847,2.0,0,0,3,7.554858521040676,0,1980,0,213th Ave SE,98038,230000.0,0,0,539932.8210941788,47.3659,-122.0368,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
4,2.5,7.6255950721324535,10.440623991091917,2.0,0,0,4,7.6255950721324535,0,1989,0,17912 236th Pl NE,98077,540000.0,0,0,539932.8210941788,47.7569,-122.1478,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
3,1.75,7.444248649496705,9.287301413112312,1.0,0,0,4,7.444248649496705,0,1958,1972,15303 75th Ave NE,98028,368000.0,0,1,450218.6320663586,47.7516,-122.2489,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.0,7.3777589082278725,8.366370301681654,1.5,0,0,4,7.3777589082278725,0,1916,0,1215 N 50th St,98103,485000.0,0,0,623805.5955773297,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,1.0,7.2078598714324755,8.954156966583772,1.0,0,0,4,6.756932389247553,490,1947,1988,11051 35th Ave NE,98125,353000.0,1,1,450218.6320663586,47.6211,-122.3244,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.75,7.6255950721324535,9.380589347535867,1.0,0,0,3,7.286191714702382,590,1962,2003,4040 134th Ave SE,98006,655275.0,1,1,450218.6320663586,47.5951,-122.1535,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
2,1.0,7.106606137727303,7.824046010856292,1.0,0,0,3,6.646390514847729,450,1910,2006,3017 SW Hinds St,98126,255000.0,1,1,623805.5955773297,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6023022875295023,0.7982680968426139,0.0
5,3.5,8.599694412927981,9.242517103671403,2.0,0,2,3,8.296546520300614,1420,2007,0,6151 168th Pl SE,98006,1240000.0,1,0,614313.8655298545,47.5951,-122.1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
4,2.0,7.795646536334594,9.100525505968976,1.0,0,0,3,7.265429723253953,1000,1960,2012,8019 S 117th St,98178,255000.0,1,1,450218.6320663586,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,2.5,6.966024187106113,7.336936913707618,2.0,0,0,3,6.966024187106113,0,2000,0,2922 NW 85th St,98117,415000.0,0,0,614313.8655298545,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.8499731344101603,0.0,0.0,0.0,0.526826034646132,0.0,0.0
3,1.75,7.705262474866325,11.797036167666217,1.0,0,0,3,7.01211529430638,1110,1988,2000,13009 230th Ave SE,98027,435000.0,1,1,539932.8210941788,47.544,-122.0471,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
3,1.0,7.396335293800808,9.240287448344136,1.0,0,0,5,7.396335293800808,0,1953,0,17228 11th Ave NE,98155,400000.0,0,0,450218.6320663586,47.7564,-122.3426,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,7.1308988302963465,9.655218482441182,1.0,0,0,4,7.1308988302963465,0,1959,0,12522 SE 105th St,98056,235000.0,0,0,450218.6320663586,47.4784,-122.1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
2,1.5,7.402451520818244,8.313852267398207,1.5,0,0,5,7.3395376954076745,100,1916,0,4532 Latona Ave NE,98105,710000.0,1,0,623805.5955773297,47.6211,-122.3244,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
